frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 18:14:47.919967000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3372894713.0,23687.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,1.0,57287.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 18:07:11.922717000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,2237596096.0,39079.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,144.0,0101080a2af701e33d611152,0ad0820517f52dcfbd42c168960c71bf16561e8f0ad082040ad0827d0ad08204978fba0bb0bb4bcc586e0b354b34ce1031ce2ed2d911c75bca1a33b91148ff0eb9d13282e3500ae9c67a971527f8ee076d1f69d9481a730e373b8e6e8264e2c1e446b1c0a0f12c758aed8180a96658ce4ce5dfb76bab89720f6cc69e13556f10ab57ad343c081836ea2c2a993d64cdce,1153.0,56324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 18:05:44.638223000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 18:26:02.669301000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415393.0,2579717276.0,63687.0,0.0,0.0,0.0,0.0,56322.0,16.0,1.0,0.0,0101080a3d7252b72b0842ca,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 16:17:47.998151000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1159139061.0,50121.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,0,e000,56.0,62761.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,224.0,0.0,0.0,0,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:20:05.394066000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,26341.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ac5c89e878ea5b0c4,8f0fe933b997d30c2d01a9ce2dea1de11c6422db8f0fe9328f0fe88b8f0fe9339940a20ac39b535222b76667c4d6c1b04a67c02f4e62e05a5deba31ec604f81dca75a8d1d50493b31420b16d23a900a7bc76501e05452fc2f2dd3116a6e55fe61ab8102120c0481b2f765ca181862a48d3a38dbddbda4db18adccdb2ad5117a0b8a46fa286d717511dcefdb8738f1d1be0406112de3f16f08aa9275c3fe074e6be30ff0e82fcc68649d2bb6163791478d511ba51794467b10f02400039101bf6bbfbedfd5cf409dd29a38ecac3f6ba28958c315f521e3e7c435c64683faf1bf5151ffc6da33797ead5f5a7e4aa4706400b3fd0e8685af0c083e5658f0ebe7c2f1186dacfbd0361a988e7a2ad91962bf416c7a56337b98b351327d0a3b1ae169a2712e42e9d9a15628f3c3d1c8be044b89874601abf15956e325a0948cec1f4403a7b6a3a08c7ac9a3d5dc85a09dc90f735083c882c2ff5d1b0669e1922b0f5bcf356d415f25f410c7bd3d13cb420e35266a94e6688856d50bdf8abebf076e52c18861ac374abf312ae37f363d2a676f4142b46307b53f1dbaa5a4993d6f65f929852da05098e779d7172b8f4221bf9a6c19d20f2cb70ae2ac02e142a646d11a692b18f6a9ef242e7ee8917a7cbdd84c5,434113.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 17:30:39.235853000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,2607575128.0,47808.0,0.0,0.0,0.0,1.0,41020.0,18.0,1.0,0.0,020405b40402080a7af19befe77caa3601030307,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 18:29:51.326085000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453306566.0,20898.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,304.0,0101080a2b0bc00f3d75ceea,6b4195d6a187dddadf98df90eb1b1616724f88a26b4195d76b4194ce6b4195d60891cfa85ef6ba6da8869be64db38ec1e4bc82ad058b104bbed69d0819a8aed990ce8c33a3ff73cb889c76ed06b23feb40064421da5b25e1a71889eb7b80953c0a109c87ee218391a6c01e1ab326f3f0b3f0c62a95638d36b469226e3dd89fb3e9bc9e8cec2bad42fd9ccfcce3030b28341e20466e3c56812a998f56b5fe1fd462d12827712f88fc02346ca29e9ddd69b49041eac2e073e764a96aeac3a71162e00c2b69b33b70ebeae6b4ef63fb75c8c50328f20cc0676785e12cba7d46c1147e413178edca2e489bfc41bf365bbb6c43202ed1816cf0182c10689433789b30d3bc0c8eeeb64da7dc492a03644350ffb5c950d3818ddcb3a9328c2aec23b810447c73656acaac9eed4c563e1984d282,1608657.0,56322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
232.227.25.255,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35618.0,0.0,1689950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 23:09:28.613011000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,3933543647.0,25891.0,0.0,1.0,0.0,0.0,46040.0,20.0,1.0,0.0,0,0,1.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 22:02:05.654024000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39447.0,0.0,0.0,1.0,0.0,1883.0,2.0,0.0,0.0,020405b40103030801010402,0,0.0,56514.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 21:00:09.877512000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,60139.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,304.0,0101080a2b955cc63dff6bc3,f3ce58f7bc0692a649ca1d09724ea1d0974a2babf3ce58f6f3ce59eff3ce58f7258c17b3a50a3267de55475840d78802c04c7216520355629eff36dd2074d0174d6191605eb1d297c4ced0d124f24f213bfa66ac33d132821a9560e4fd22e0ff7e3ed64c9f603eeae83a6eb30f89044d7625e23ff2a5db60c3318635e71ecae1f705c4b0bc89cc98a6ebc3bba51f2d3a0df7a14a484898c2007cb76f96cc34bff8a43a15756c59e1f86a467533dd5aa09fafb5f14b6b215a935149f57c12cddeab235003479f8f42997e13ca0d0b49556348324e0c107e6243a6c1bea165772cfdc82cfee620322d9e93398fc764fddf29b7ba251ca4f929bacfcb280810028df003f6d966c8f49e0ad92829bfe8bd891afceaf6cd878e37a36b5325e2a11683afc21666e9dd3b2e7924daca739e4c54,2131201.0,60210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 18:30:05.644817000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,122.0,207057929.0,65410.0,1.0,0.0,0.0,0.0,59754.0,17.0,1.0,0.0,0101080a9e0268369a74d57a,0,485.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 19:09:35.884345000 ,192.168.0.128,76.253.77.21,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,354604611.0,52742.0,0.0,1.0,0.0,0.0,39641.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 19:23:14.642436000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,method=open+service%3a3%2e0%2e2%2e1105&service%5fname=%2f,57.0,0,GET,0,http://192.168.0.128/DVWA/bb/,HTTP/1.1,0.0,0.0,6932.0,2138284112.0,8943.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,267.0,0101080a3fb4e4aa493611ea,474554202f445657412f62622f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a436f6e74656e742d4c656e6774683a2035370d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303033363139290d0a0d0a6d6574686f643d6f70656e2b736572766963652533613325326530253265322532653131303526736572766963652535666e616d653d253266,3739.0,48380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 16:19:53.560281000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244705.0,266010526.0,26511.0,0.0,0.0,0.0,0.0,35306.0,16.0,1.0,0.0,0101080a067d1cccde3d69cd,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 18:00:13.490772000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,441.0,1614453688.0,65243.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9a597cf49de70f7d,0,103.0,59270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 19:39:03.290391000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,0.0,18359.0,1446862648.0,41659.0,0.0,0.0,0.0,0.0,50514.0,24.0,1.0,495.0,0101080a49448b993fc35f9f,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a33393a303320474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d33320d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,33686.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 17:19:01.370576000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1760.0,4145642631.0,15736.0,1.0,0.0,0.0,0.0,80.0,17.0,1.0,0.0,0101080ae77203607ae6f587,0,222.0,59258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 16:16:45.354453000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472506069.0,1472506069.0,23108.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 23:24:05.669885000 ,250.33.176.160,192.168.0.128,0,0.0,0.0,0,29006.0,43583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 11:37:28.980553000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,817.0,444318011.0,42661.0,0.0,0.0,0.0,0.0,35132.0,16.0,1.0,0.0,0101080a1dd6b1e20aa65122,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 23:13:59.853319000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,151.0,4058256135.0,55529.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a408827324a095200,0,109.0,33922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
140.35.121.214,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52992.0,0.0,1191871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 17:37:49.825087000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3005878344.0,55665.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,59.0,57012.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 16:47:47.857938000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3422388112.0,13925.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,0,e000,56.0,51646.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,224.0,0.0,0.0,0,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:51:29.698532000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,39074.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ac5e55f188ec27340,f6661a46c0fe207954685abb5483ee94650dd1aef6661a47f6661bfef6661a46e194a2e348fdd6f4d1ce60f203de42f307e5ba64a486d578b99171acffd87c5ce0116231b916efe786e8b9de6e053282794f5299dba0ab33a83b740e7759720e80d2803f8c1e3cefae93cc3d9f2cadae40a8da8963e469844db0818ff03f4595d351418928245300843f87dc268bca2abdb3b438030e1adae66e1cc034564e0a0f18ed5d5f9f4fc2596dfabbe4c8cd900508c7061c3efa92ce8b0cee83fd996cbc2c0416ce52cab2c5f1c409a773a87e180cdb77164c2ca75d06806b67fe16e82799971614d60522472a4ca33f59024632682a5885e637138d6214860ffd2017feb4f6f5c9d4c1b14a5b96d3966b849fcca85cde8e25f220271d426d2ed3add6d9c40bc166019dbeae402b24ffe8cdf39a2612b1e932718150f0ff2cec6c43e9166b7aa4fcf5925da3e9a23d03fb6339751de7a022ee4ea6f64cbf3b132d55007d1d95bfbdf162d0b57dd31c375ff63af295d59b1f40a13237563f6c1cd4a3b5ac6e0a74f6a5727970c14130a3694790f3e397c4b9c4b33a870c471fd1aa241a945f710b61a2531ec4a68d0260b3d96a2951221ffcb971059e4d499747cac52eb5ef22725e06de26847459cfea766fe0,866433.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 17:03:44.380418000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,87.0,3626353083.0,54806.0,1.0,0.0,0.0,0.0,46226.0,17.0,1.0,0.0,0101080a7ad8fb30e7640482,0,1878.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 21:35:36.982535000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,416.0,1566282083.0,12375.0,1.0,0.0,0.0,0.0,37502.0,17.0,1.0,0.0,0101080a9eac42009b1eaf5c,0,478.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 20:40:22.007612000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,18577.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,208.0,0101080a2b833ca83ded4b88,7d522023329aea72c75665ddfcd2d90419d6537f7d5220227d52209b7d522023fae9890a5f281b6d6ead2b8c0ef5adf54872c1fdec364a06c980817168a0daf53e7df3765a1c123eae7850e1eee97476d50634450acf686444032e55b48d697ef34792e86acf0c9353278e37c8d7d2a0d484caa69859b219bab44d646b9668e33151fbfa2d15e3a06403653a16097b7e7b08d68387e70221acbb2890919cd59809f6e7cf3523b60c3c082fe118bf33af218316c7df0c2156379a53eb274ed3f950c56ed6dc819f4291b4122c9a1547d0,1235569.0,60210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 23:18:52.319038000 ,192.168.0.128,141.86.227.30,0,0.0,0.0,0,29339.0,23878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 11:38:55.967116000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,705.0,3605610469.0,30774.0,0.0,0.0,0.0,0.0,43934.0,16.0,1.0,0.0,0101080a1dd805ac0aa7a50c,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 21:38:59.673090000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,479.0,529522475.0,2362.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9b21c7149eaf59af,0,717.0,41192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 21:03:33.060466000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1555980540.0,56747.0,0.0,1.0,0.0,0.0,33038.0,20.0,1.0,0.0,0,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 16:32:20.985553000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4136555855.0,12481.0,0.0,0.0,0.0,1.0,50673.0,18.0,1.0,0.0,020405b40101040201030307,0,0.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
192.168.0.128,242.167.103.5,242.167.103.5,192.168.0.128,0.0,0.0,0.0,0.0,6124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57076.0,0.0,997623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
